#,이름,종목,시가총액,가격,유통 공급량,24시간 거래량,1시간 변동률,24시간 변동률,7일 변동률
1747,YENTEN,YTN,32.97 천,0.003896,8.46 백만,0.00 ,0.00%,0.00%,-95.92%
1748,HarmonyCoin,HMC,20.33 천,0.036228,561.24 천,10.14 천,-0.29%,-51.68%,-81.29%
1749,CK USD,CKUSD,?,1081.49,?*,138.50 십억,0.35%,-1.36%,-2.82%
1750,ZB,ZB,?,131.10,?*,29.34 십억,-0.03%,-0.90%,-3.27%
1751,Infinity Econ...,XIN,?,1.57,?*,18.75 십억,-0.54%,-6.07%,-15.67%
1752,Alibabacoin,ABBC,?,87.46,?,14.02 십억,-13.23%,-31.03%,97.15%
1753,MIR COIN,MIR,?,48.55,?,3.50 십억,0.77%,3.08%,9.39%
1754,HYCON,HYC,?,14.56,?,3.08 십억,-0.18%,-16.27%,-38.59%
1755,BUMO,BU,?,79.62,?*,2.61 십억,-0.65%,-3.96%,0.80%
1756,PLATINCOIN,PLC,?,4886.16,?*,2.26 십억,0.09%,-2.37%,3.90%
1757,Davinci Coin,DAC,?,10.12,?*,2.15 십억,-0.18%,-2.00%,15.71%
1758,Machine Xchan...,MXC,?,8.33,?*,1.95 십억,-1.16%,-4.65%,-24.59%
1759,Filecoin [Fut...,FIL,?,2725.39,?,1.72 십억,-4.26%,-7.04%,-16.61%
1760,PlayCoin [QRC20],PLY,?,45.44,?*,1.20 십억,-0.26%,35.25%,44.29%
1761,The Midas Tou...,TMTG,?,8.97,?*,1.19 십억,0.59%,-3.76%,-23.64%
1762,KNOW,KNOW,?,20.72,?*,1.11 십억,-4.95%,-9.01%,-7.58%
1763,Crypto.com Chain,CRO,?,19.13,?*,1.05 십억,0.28%,-,-
1764,Ether Zero,ETZ,?,133.83,?,883.21 백만,-0.17%,-2.49%,-13.40%
1765,Atlas Protocol,ATP,?,23.04,?*,853.90 백만,-0.73%,-2.19%,0.82%
1766,CWV Chain,CWV,?,5.35,?*,843.93 백만,-2.17%,-15.36%,-38.07%
1767,Project Pai,PAI,?,52.47,?*,829.64 백만,-0.43%,-3.59%,-3.35%
1768,Kambria,KAT,?,29.77,?*,757.42 백만,-0.68%,-4.00%,-
1769,Game Stars,GST,?,0.288526,?*,698.14 백만,-0.13%,-13.81%,-21.70%
1770,DigiFinexToken,DFT,?,139.14,?*,659.76 백만,-0.04%,-2.07%,-3.01%
1771,FairGame,FAIR,?,2.20,?*,615.65 백만,-0.14%,-9.30%,-22.43%
1772,Super Bitcoin,SBTC,?,2061.89,?,572.52 백만,8.13%,9.18%,2.35%
1773,EduCoin,EDU,?,0.114056,?*,570.46 백만,-0.47%,-3.49%,-11.39%
1774,DIPNET,DPN,?,1.29,?*,464.18 백만,-0.30%,-3.66%,-4.55%
1775,Consentium,CSM,?,3287.22,?*,433.31 백만,0.29%,4.07%,64.61%
1776,HyperQuant,HQT,?,5.23,?*,426.39 백만,1.58%,-4.10%,-71.30%
1777,HitChain,HIT,?,0.106350,?*,374.11 백만,-0.23%,-1.51%,0.06%
1778,LightChain,LIGHT,?,0.041422,?*,298.40 백만,-0.62%,-0.15%,13.91%
1779,ShineChain,SHE,?,1.11,?*,293.25 백만,-0.47%,-4.14%,-3.82%
1780,VestChain,VEST,?,10.98,?*,290.99 백만,-0.20%,-2.89%,-5.46%
1781,Lightning Bit...,LBTC,?,2138.45,?,289.15 백만,-5.30%,-8.69%,-22.45%
1782,FOAM,FOAM,?,35.86,?*,288.92 백만,-2.72%,9.46%,-
1783,Molecular Future,MOF,?,31.61,?*,285.48 백만,-0.63%,-4.90%,-8.41%
1784,Volt,ACDC,?,0.915704,?*,285.08 백만,-0.18%,0.96%,18.84%
1785,Penta,PNT,?,0.398963,?*,276.99 백만,2.11%,-4.76%,-15.63%
1786,DACC,DACC,?,0.154510,?*,252.05 백만,2.42%,-0.62%,-18.43%
1787,FOIN,FOIN,?,1042687,?,250.31 백만,-0.29%,1.49%,1.54%
1788,MyToken,MT,?,1.22,?*,240.43 백만,0.78%,1.19%,6.04%
1789,YOU COIN,YOU,?,5.01,?*,239.47 백만,-1.74%,-3.00%,18.34%
1790,TopChain,TOPC,?,5.73,?*,238.32 백만,3.64%,3.28%,-6.14%
1791,VisionX,VNX,?,0.462667,?*,219.52 백만,-5.82%,-10.73%,-37.12%
1792,Bitcoin God,GOD,?,8186.02,?*,214.96 백만,1.22%,3.61%,-30.27%
1793,Karatgold Coin,KBC,?,14.47,?*,211.49 백만,-0.48%,4.22%,30.61%
1794,StarChain,STC,?,0.668019,?*,199.96 백만,-0.13%,-7.88%,-20.44%
1795,WETH,WETH,?,94602.37,?*,192.13 백만,-0.76%,-2.49%,-7.05%
1796,FuturoCoin,FTO,?,5608.95,?,189.35 백만,0.07%,-3.22%,-6.83%
1797,VeThor Token,VTHO,?,0.434721,?*,182.79 백만,3.07%,0.49%,-10.30%
1798,nOS,NOS,?,43.32,?*,182.39 백만,0.85%,-3.58%,-8.51%
1799,WINCOIN,WC,?,1295.85,?,178.80 백만,2.52%,-1.89%,63.86%
1800,PalletOne,PTN,?,10.84,?*,177.36 백만,3.70%,-1.25%,-11.24%
1801,CARAT,CARAT,?,1151.50,?*,172.59 백만,-0.29%,-3.07%,-1.60%
1802,Essentia,ESS,?,1.34,?*,161.62 백만,-0.71%,4.31%,-16.31%
1803,SegWit2x,B2X,?,1.84,?,155.74 백만,-14.13%,-19.03%,-21.84%
1804,CoinMeet,MEET,?,5.51,?*,148.22 백만,0.10%,1.35%,-9.52%
1805,InsurChain,INSUR,?,0.174114,?*,145.47 백만,-0.02%,-5.51%,-3.79%
1806,Twinkle,TKT,?,2.24,?*,143.51 백만,-0.29%,-15.35%,93.93%
1807,Wiki Token,WIKI,?,378.98,?*,142.00 백만,-0.33%,-2.90%,-9.56%
1808,Hdac,HDAC,?,26.65,?,130.84 백만,-0.26%,-1.53%,7.27%
1809,United Bitcoin,UBTC,?,2082.52,?,122.88 백만,0.77%,4.09%,0.00%
1810,WXCOINS,WXC,?,858.99,?,122.75 백만,-19.77%,-21.20%,-42.35%
1811,OFCOIN,OF,?,0.275994,?*,122.57 백만,-1.00%,-3.76%,-10.02%
1812,ONG,ONG,?,252.47,?*,121.50 백만,-0.24%,-6.31%,-16.79%
1813,Engine,EGCC,?,0.274967,?*,115.91 백만,0.40%,-4.20%,-20.11%
1814,Platinum,PLAT,?,0.407866,?*,111.39 백만,-0.79%,-32.50%,-
1815,Alchemint Sta...,SDS,?,2.04,?*,96.85 백만,-2.24%,-2.64%,-14.11%
1816,Ubique Chain ...,UCT,?,5.14,?*,93.96 백만,-0.46%,-1.12%,-15.12%
1817,Influence Chain,INC,?,7.83,?*,92.14 백만,17.25%,-17.20%,-13.80%
1818,Esports Token,EST,?,1.20,?*,90.93 백만,-0.46%,-0.89%,-24.70%
1819,Animation Vis...,AVH,?,0.470986,?*,84.97 백만,-0.34%,-3.03%,-13.13%
1820,UnlimitedIP,UIP,?,2.57,?*,73.47 백만,0.27%,3.87%,-10.08%
1821,Usechain Token,USE,?,1.27,?*,68.78 백만,-0.47%,-4.41%,-7.16%
1822,ILCoin,ILC,?,82.90,?,67.57 백만,-0.38%,-3.29%,23.40%
1823,Exchange Union,XUC,?,2349.30,?*,66.21 백만,0.18%,2.68%,-1.72%
1824,ValueCyberToken,VCT,?,9.28,?*,65.72 백만,-1.56%,11.66%,9.49%
1825,Minex,MINEX,?,1.81,?*,65.26 백만,18.66%,60.39%,184.39%
1826,StockChain,SCC,?,1.40,?*,63.37 백만,0.62%,-11.40%,-18.94%
1827,Themis,GET,?,1.55,?*,61.65 백만,-0.27%,-6.35%,-11.11%
1828,Bankera,BNK,?,5.09,?*,59.13 백만,-0.56%,2.86%,73.95%
1829,MESSE TOKEN,MESSE,?,18.79,?*,55.80 백만,3.27%,10.72%,19.08%
1830,BeeKan,BKBT,?,0.500207,?*,54.52 백만,-1.92%,5.22%,17.28%
1831,InvestDigital,IDT,?,1.98,?*,53.98 백만,-0.18%,-5.82%,-6.73%
1832,Spendcoin,SPND,?,768.83,?*,50.90 백만,-0.33%,-1.95%,-4.40%
1833,BitcoinX,BCX,?,2.40,?,50.61 백만,17.47%,4.90%,-2.27%
1834,StarCoin,KST,?,6.97,?*,49.59 백만,-0.60%,-2.80%,16.96%
1835,Ti-Value,TV,?,32.35,?*,49.10 백만,-0.58%,2.09%,-1.78%
1836,WinToken,WIN,?,0.203598,?*,45.96 백만,-0.54%,-5.88%,-1.52%
1837,Moving Cloud ...,MCC,?,4.94,?*,42.92 백만,1.56%,-0.87%,17.94%
1838,BitUP Token,BUT,?,1.48,?*,41.93 백만,0.02%,15.68%,1.59%
1839,Blockchain Qu...,BQT,?,3.80,?*,41.85 백만,1.23%,1.55%,-15.53%
1840,CarBlock,CAR,?,0.867457,?*,40.58 백만,-1.41%,-4.53%,-42.71%
1841,Aidos Kuneen,ADK,?,6097.68,?*,37.20 백만,-3.42%,-2.16%,27.44%
1842,OceanChain,OC,?,0.358273,?*,36.19 백만,-0.18%,-12.67%,-4.38%
1843,DWS,DWS,?,2.91,?*,35.72 백만,0.44%,-0.76%,14.70%
1844,IPChain,IPC,?,150.25,?*,35.06 백만,-0.16%,4.04%,-2.27%
1845,Quasarcoin,QAC,?,30.01,?,35.05 백만,-0.29%,-6.42%,-4.80%
1846,Yuan Chain Coin,YCC,?,6.24,?*,34.43 백만,0.67%,3.62%,5.95%
1847,FundToken,FUNDZ,?,4.34,?*,33.77 백만,-0.70%,-3.34%,-0.02%
1848,Show,SHOW,?,0.439692,?*,33.65 백만,0.16%,1.88%,3.46%
1849,Pixie Coin,PXC,?,0.363636,?*,33.05 백만,-4.26%,-21.80%,5.75%
1850,International...,INCX,?,2.10,?*,31.97 백만,-0.30%,-3.18%,-4.74%
1851,COMSA [XEM],CMS,?,59.49,?*,29.54 백만,-0.67%,-6.27%,-4.71%
1852,KEY,KEY,?,0.955350,?*,28.39 백만,-1.55%,1.07%,-8.07%
1853,Infinitecoin,IFC,?,0.017030,?,26.98 백만,-0.32%,0.67%,19.06%
1854,Intelligent I...,IIC,?,0.147646,?*,26.18 백만,-1.85%,-5.26%,-10.33%
1855,WIZBL,WBL,?,4.65,?*,25.63 백만,-1.08%,-10.24%,-23.50%
1856,GSENetwork,GSE,?,1.16,?*,24.87 백만,-2.68%,-2.71%,-1.34%
1857,Experience Token,EXT,?,0.094704,?*,22.21 백만,-6.13%,-10.64%,4.08%
1858,LemoChain,LEMO,?,3.31,?*,21.75 백만,-5.10%,-21.95%,4.73%
1859,Read,READ,?,2.32,?*,20.43 백만,-7.16%,-7.59%,-4.67%
1860,DEEX,DEEX,?,25.07,?*,20.42 백만,-7.01%,1.46%,6.75%
1861,Iconiq Lab Token,ICNQ,?,58.83,?*,19.77 백만,-0.33%,-3.35%,-8.64%
1862,WeToken,WT,?,1.24,?*,19.35 백만,-0.02%,-0.23%,7.55%
1863,Master Contra...,MCT,?,0.678730,?*,18.43 백만,-0.52%,33.71%,-9.62%
1864,vSportCoin,VSC,?,0.829378,?*,16.83 백만,-0.33%,-2.99%,-18.31%
1865,Atlantis Blue...,ABDT,?,8.75,?*,15.73 백만,-0.58%,-12.68%,-12.51%
1866,PayDay Coin,PDX,?,173.90,?,15.73 백만,-9.26%,-15.19%,-16.62%
1867,MSD,MSD,?,4.53,?*,15.36 백만,-0.36%,-5.80%,-9.77%
1868,DasCoin,DASC,?,19.13,?*,15.15 백만,-0.64%,-3.85%,-7.18%
1869,Promotion Coin,PC,?,0.221834,? *,14.98 백만,0.32%,6.10%,9.23%
1870,SEER,SEER,?,0.457458,?*,14.98 백만,-4.78%,-4.13%,2.95%
1871,Couchain,COU,?,0.008115,?*,14.52 백만,-1.04%,-8.67%,2.20%
1872,CariNet,CIT,?,2.36,?*,13.44 백만,0.16%,-2.67%,1.74%
1873,DarkPayCoin,DKPC,?,26.72,?*,13.14 백만,-0.33%,11.21%,-26.42%
1874,Dragon Coins,DRG,?,52.15,?*,13.09 백만,-0.57%,-5.82%,-4.77%
1875,MediBit,MEDIBIT,?,0.016245,?*,12.34 백만,-3.75%,-9.51%,-6.61%
1876,Maggie,MAG,?,0.696295,?*,11.62 백만,1.65%,-2.43%,-27.35%
1877,YouLive Coin,UC,?,0.164490,?*,11.49 백만,-1.98%,1.44%,-20.04%
1878,ORS Group,ORS,?,38.04,?*,11.42 백만,-0.20%,1.12%,3.68%
1879,Coni,CONI,?,9.23,?*,10.86 백만,-0.99%,-3.28%,-27.13%
1880,GazeCoin,GZE,?,10.36,?*,10.62 백만,-0.51%,-18.32%,-32.64%
1881,Social Lendin...,SLT,?,3.19,?*,10.49 백만,0.05%,3.10%,68.17%
1882,Ordocoin,RDC,?,0.007245,?*,10.45 백만,-0.34%,-3.05%,-18.15%
1883,TCOIN,TCN,?,45.02,?,10.14 백만,-0.31%,-10.56%,-38.45%
1884,Asura Coin,ASA,?,0.652797,?*,10.08 백만,3.66%,-0.55%,-8.94%
1885,Jingtum Tech,SWTC,?,0.624691,?*,9.81 백만,4.74%,-4.70%,-29.16%
1886,PressOne,PRS,?,27.20,?*,9.68 백만,-0.28%,-1.43%,2.00%
1887,ThingsOperati...,TOS,?,4.03,?*,8.92 백만,-0.55%,-5.45%,-22.27%
1888,Content and A...,CAN,?,1.90,?*,8.89 백만,-0.55%,-2.62%,2.83%
1889,Ultra Salescloud,UST,?,2.24,?*,8.80 백만,-3.85%,0.22%,-41.35%
1890,ClubCoin,CLUB,?,358.20,?*,8.61 백만,0.08%,-6.65%,-1.82%
1891,ShopZcoin,SZC,?,9.50,?,8.41 백만,8.56%,3.14%,128.04%
1892,OTCBTC Token,OTB,?,23.59,?*,8.05 백만,-3.04%,0.54%,4.34%
1893,eosBLACK,BLACK,?,15.34,?*,7.90 백만,2.01%,-41.69%,-81.29%
1894,NewsToken,NEWOS,?,0.770833,?*,7.89 백만,-0.33%,-2.87%,-7.53%
1895,CryptalDash,CRD,?,6.80,?*,7.82 백만,-0.71%,15.96%,67.43%
1896,COMSA [ETH],CMS,?,58.89,?*,7.70 백만,-3.15%,-8.98%,-4.87%
1897,MEX,MEX,?,0.369462,?*,6.88 백만,-1.64%,-13.68%,-26.20%
1898,MicroBitcoin,MBC,?,0.145054,?,6.62 백만,32.42%,21.36%,-2.03%
1899,KingXChain,KXC,?,0.002737,?*,6.18 백만,1.01%,4.04%,-23.65%
1900,Helper Search...,HSN,?,0.001023,?*,6.04 백만,0.18%,2.42%,-10.45%
1901,Social Activi...,SAT,?,1.27,?*,5.90 백만,-13.11%,-25.72%,-
1902,RRCoin,RRC,?,1.57,?*,5.88 백만,-0.34%,-2.23%,3.38%
1903,Opacity,OPQ,?,21.18,?*,5.41 백만,-0.16%,-6.60%,-
1904,Globalvillage...,GVE,?,0.372997,?*,5.09 백만,-0.13%,-9.66%,-24.54%
1905,Cybereits,CRE,?,1.36,?*,4.43 백만,0.01%,-6.32%,14.98%
1906,Candy,CANDY,?,0.017992,?*,4.16 백만,-0.31%,8.06%,-1.87%
1907,ANON,ANON,?,143.20,?*,3.95 백만,4.18%,-9.38%,6.42%
1908,Celsius,CEL,?,32.20,?*,3.64 백만,-0.30%,4.36%,1.65%
1909,Smart Bitcoin,RBTC,?,3543904,?,3.54 백만,-0.22%,-21.97%,-8.66%
1910,Invictus Hype...,IHF,?,19.30,?*,3.41 백만,-9.33%,9.18%,6.82%
1911,AWARE,AT,?,4.20,?*,3.26 백만,0.43%,-2.82%,0.95%
1912,SoPay,SOP,?,1.16,?*,2.91 백만,-0.08%,-9.41%,-0.60%
1913,Commerce Data...,CDC,?,0.033305,?*,2.89 백만,-1.60%,-25.33%,-36.19%
1914,EJOY,EJOY,?,0.035854,?*,2.62 백만,-0.77%,1.52%,14.55%
1915,Monero Classic,XMC,?,566.26,?*,2.37 백만,-0.03%,-3.34%,-4.21%
1916,Endorsit,EDS,?,0.036932,?*,2.22 백만,-0.29%,2.21%,-12.28%
1917,VeriDocGlobal,VDG,?,2.41,?*,2.19 백만,-0.50%,-9.19%,18.03%
1918,First Bitcoin...,BITCF,?,13.15,?*,1.95 백만,-0.36%,-5.53%,-9.85%
1919,Hyper Pay,HPY,?,1.43,?*,1.66 백만,-23.15%,-2.32%,8.89%
1920,BlazerCoin,BLAZR,?,0.253597,?,1.60 백만,90.58%,126.25%,-4.19%
1921,SIGMAcoin,SIGMA,?,2.08,?*,1.46 백만,-5.32%,-14.78%,-30.04%
1922,Lisk Machine ...,LML,?,105.41,?*,1.25 백만,-0.12%,-,-
1923,Bitcoin File,BIFI,?,1.90,?*,1.24 백만,14.09%,-7.45%,-27.76%
1924,CryptopiaFeeS...,CEFS,?,294395,?*,1.22 백만,-0.36%,-10.13%,-11.92%
1925,CapdaxToken,XCD,?,0.946969,?*,1.16 백만,-0.28%,-69.30%,-82.12%
1926,Mooncoin,MOON,?,0.010993,?,1.16 백만,0.22%,0.04%,17.12%
1927,Crypto Harbor...,CHE,?,0.036259,?*,1.14 백만,-0.42%,-2.95%,-6.32%
1928,Incodium,INCO,?,11.36,?*,1.04 백만,-0.28%,-3.47%,91.66%
1929,Future1coin,F1C,?,2.23,?*,999.89 천,-8.14%,-19.04%,-30.41%
1930,EmberCoin,EMB,?,0.000070,?*,950.03 천,-6.07%,-4.48%,-22.71%
1931,GameChain System,GCS,?,0.403409,?*,883.29 천,-0.27%,-3.39%,-6.38%
1932,EtherInc,ETI,?,0.920651,?,861.59 천,-0.36%,0.10%,-28.43%
1933,Graviocoin,GIO,?,0.364594,?,815.66 천,-1.92%,-3.87%,-2.67%
1934,Sphre AIR,XID,?,36.77,?*,805.62 천,-0.36%,-22.99%,6.87%
1935,EscrowCoin,ESCO,?,57.63,?*,721.39 천,-0.36%,-0.36%,-16.95%
1936,Nerva,XNV,?,37.28,?,691.67 천,-0.36%,-6.35%,-5.80%
1937,NAM COIN,NAM,?,0.095275,?*,576.63 천,-0.97%,9.35%,7.31%
1938,TeslaCoilCoin,TESLA,?,9.06,?*,564.02 천,-0.33%,-11.40%,-36.70%
1939,CEDEX Coin,CEDEX,?,35.56,?*,553.67 천,-7.41%,-6.98%,-5.36%
1940,BingoCoin,BOC,?,13.26,?*,532.61 천,-1.69%,-5.29%,2.27%
1941,Pandemia,PNDM,?,0.861189,?,525.56 천,-16.00%,-5.95%,-33.72%
1942,IDOL COIN,IDOL,?,0.011316,?*,505.60 천,-0.19%,6.11%,-66.80%
1943,Elliot Coin,ELLI,?,2.39,?,487.26 천,-0.72%,-9.98%,12.40%
1944,Monero Original,XMO,?,351.79,?*,432.82 천,-0.24%,-4.42%,-7.85%
1945,MEET.ONE,MEETONE,?,0.678211,?*,415.07 천,-0.57%,-12.92%,-31.77%
1946,Coin2Play,C2P,?,6.08,?,390.32 천,-0.90%,-16.83%,-69.24%
1947,BitNautic Token,BTNT,?,5.43,?*,371.06 천,-0.36%,-10.03%,-7.17%
1948,Golos Gold,GBG,?,8.65,?*,328.47 천,1.31%,-2.36%,0.82%
1949,XRT Token,XRT,?,0.021790,?*,315.87 천,-0.28%,-17.17%,-18.01%
1950,Atidium,ATD,?,0.137311,?,267.62 천,-0.29%,4.01%,29.60%
1951,Qube,QUBE,?,0.453557,?*,257.58 천,-0.28%,-0.21%,-60.87%
1952,Fargocoin,FRGC,?,57.52,?,252.02 천,3.70%,-8.61%,5.77%
1953,Cubits,QBT,?,0.615878,?,246.28 천,-0.36%,-8.43%,-9.20%
1954,Haracoin,HRC,?,5.76,?,230.00 천,-0.36%,-27.97%,-25.76%
1955,Alphabit,ABC,?,5666.30,?*,211.13 천,-0.36%,-34.68%,6.36%
1956,Carlive Chain,IOV,?,0.568238,?*,206.95 천,-0.29%,-3.15%,-8.75%
1957,MobilinkToken,MOLK,?,11.83,?*,195.87 천,-0.33%,-11.77%,-19.37%
1958,SaveNode,SNO,?,1.16,?,163.61 천,18.52%,-4.29%,-4.23%
1959,President Joh...,GARY,?,1.01,?*,155.70 천,-0.29%,-3.03%,-12.95%
1960,TerraNova,TER,?,22.41,?,154.74 천,5.73%,-3.59%,7.14%
1961,Hybrid Block,HYB,?,2.33,?*,153.17 천,-0.28%,4.12%,12.18%
1962,ContractNet,CNET,?,5.47,?*,153.00 천,-0.28%,-6.02%,-5.45%
1963,Internet of T...,XOT,?,57989.14,?*,149.49 천,-0.29%,-32.81%,-25.79%
1964,Lendroid Supp...,LST,?,0.743259,?*,145.29 천,-0.29%,-10.84%,-10.11%
1965,Noir,NOR,?,21.54,?,130.86 천,-4.22%,2.15%,-16.45%
1966,CARDbuyers,BCARD,?,3.16,?,125.65 천,-9.84%,-3.24%,15.62%
1967,Traid,TRAID,?,0.952406,?,119.74 천,1.70%,8.10%,-11.99%
1968,XTRD,XTRD,?,0.303077,?*,116.48 천,-0.34%,-51.82%,-64.10%
1969,President Trump,PRES,?,1.84,?*,108.91 천,-0.36%,-3.16%,-3.92%
1970,Posscoin,POSS,?,0.000947,?*,100.63 천,-0.27%,-3.16%,-7.04%
1971,BlockCDN,BCDN,?,0.735562,?*,75.65 천,-0.03%,-12.47%,-11.12%
1972,TWIST,TWIST,?,0.326157,?,74.46 천,-0.33%,-3.06%,-17.66%
1973,Nuggets,NUG,?,0.190341,?*,57.59 천,-0.33%,-10.30%,-7.76%
1974,Valuto,VLU,?,3.26,?,52.29 천,-0.33%,10.46%,-30.20%
1975,Cobrabytes,COBRA,?,2.75,?,50.92 천,0.99%,-0.63%,-15.07%
1976,Sakuracoin,SKR,?,0.326053,?,50.16 천,-0.33%,9.09%,-0.94%
1977,EPLUS Coin,EPLUS,?,2.86,?*,49.77 천,-0.36%,-14.88%,-9.96%
1978,Storjcoin X,SJCX,?,115.53,?*,49.22 천,1.18%,0.15%,-4.96%
1979,PlusOneCoin,PLUS1,?,25.42,?,31.44 천,-0.33%,-28.13%,-12.54%
1980,EncryptoTel [...,ETT,?,3.68,?*,31.11 천,-0.36%,1.56%,-34.92%
1981,PlexCoin,PLX,?,4.24,?*,30.04 천,-0.36%,-6.32%,-7.15%
1982,Concierge Coin,CCC,?,2.38,?,25.96 천,-3.89%,-4.58%,-12.53%
1983,Animecoin,ANI,?,0.579731,?,21.79 천,-0.32%,-8.73%,-13.08%
1984,Tellurion,TELL,?,0.072456,?,21.74 천,-0.36%,92.97%,-58.22%
1985,Delizia,DELIZ,?,0.724563,?*,20.53 천,-0.34%,-3.03%,-49.78%
1986,Excaliburcoin,EXC,?,0.011876,?*,18.45 천,-0.16%,10.35%,-67.07%
1987,Bastonet,BSN,?,0.005794,?*,17.14 천,-0.19%,53.23%,-84.85%
1988,Agrolot,AGLT,?,19.54,?*,16.07 천,-0.30%,-32.58%,-21.55%
1989,MIRQ,MRQ,?,0.108684,?,15.78 천,-0.34%,45.45%,-6.45%
1990,Digital Asset...,DAXT,?,4.75,?*,15.45 천,-0.28%,-36.09%,-22.61%
1991,OmenCoin,OMEN,?,0.164553,?,14.49 천,15.66%,-25.04%,60.60%
1992,SONO,SONO,?,21.05,?,14.07 천,0.25%,-26.83%,-39.61%
1993,CMITCOIN,CMIT,?,0.011230,?*,12.70 천,-0.96%,3.57%,-70.41%
1994,ERA,ERA,?,1.78,?,12.66 천,-0.29%,-1.00%,-5.74%
1995,Civitas,CIV,?,18.80,?,12.28 천,-0.36%,10.93%,-17.20%
1996,HondaisCoin,HNDC,?,0.022099,?,11.92 천,-4.85%,395.29%,404.85%
1997,SalPay,SAL,?,20.83,?*,11.12 천,-0.31%,33.15%,-49.87%
1998,STEX,STEX,?,245.81,?*,10.79 천,-0.45%,-4.54%,30.12%
1999,X12 Coin,X12,?,8.77,?*,9.59 천,-0.52%,5.84%,9.40%
2000,Vestoria,VSTR,?,0.026169,?*,8.34 천,104.36%,7.21%,2546.42%
2001,Ethereum Lite,ELITE,?,67.09,?*,7.19 천,-0.36%,12.24%,11.72%
2002,Centaure,CEN,?,0.072456,?*,6.96 천,-0.33%,20.35%,-6.45%
2003,Block-Logic,BLTG,?,15.17,?*,4.55 천,-0.30%,-7.71%,-18.15%
2004,YUKI,YUKI,?,0.015977,?*,4.44 천,0.67%,8.93%,16.15%
2005,CottonCoin,COTN,?,0.688335,?,4.05 천,26.21%,2.35%,-6.45%
2006,CommunityGene...,CGEN,?,0.036228,?,3.62 천,-0.36%,-3.14%,-6.46%
2007,Superior Coin,SUP,?,0.104894,?,3.17 천,-0.36%,-4.41%,-35.06%
2008,Cropcoin,CROP,?,0.144913,?,2.94 천,-0.36%,93.94%,-11.18%
2009,Bitbase,BTBc,?,0.181141,?,2.83 천,-0.36%,-3.44%,-6.46%
2010,Magnetcoin,MAGN,?,13.13,?,2.78 천,-0.30%,-9.45%,-9.14%
2011,CORION,COR,?,41.73,?*,2.15 천,-0.34%,-7.68%,-1.53%
2012,PROUD Money,PROUD,?,5.62,?,1.88 천,-0.33%,44.51%,23.59%
2013,Wi Coin,WIC,?,0.181141,?*,1.81 천,-0.33%,-3.04%,16.66%
2014,RabbitCoin,RBBT,?,0.001037,?,1.71 천,-0.03%,-1.50%,-24.85%
2015,Dutch Coin,DUTCH,?,0.072456,?,1.40 천,-0.34%,-3.50%,-6.46%
2016,First Bitcoin,BIT,?,2.14,?,1.12 천,-0.33%,-7.73%,-15.60%
2017,Axiom,AXIOM,?,3.84,?,1.09 천,-0.33%,-3.03%,-7.34%
2018,Infinipay,IFP,?,0.036228,?,1.07 천,-0.36%,-11.85%,-80.76%
2019,ACChain,ACC,?,63.98,?*,959.68 ,-0.36%,200.43%,-14.98%
2020,EA Coin,EAG,?,1.41,?,951.59 ,-0.36%,-7.76%,-13.04%
2021,Adenz,DNZ,?,0.289825,?*,845.74 ,-0.36%,-3.03%,-6.46%
2022,Francs,FRN,?,3.33,?,823.10 ,-0.36%,-3.03%,17.80%
2023,DynamicCoin,DMC,?,0.108684,?,418.00 ,-0.36%,-27.29%,-6.46%
2024,Crypto Improv...,CIF,?,0.253597,?,415.93 ,16.24%,-13.35%,6.18%
2025,Hero,HERO,?,31.25,?*,312.50 ,-0.28%,-2.15%,33.48%
2026,EmaratCoin,AEC,?,19.02,?,299.97 ,-0.29%,-2.31%,-17.97%
2027,Labh Coin,LABH,?,0.072456,?,38.15 ,-0.29%,-3.03%,-36.95%
2028,OBXcoin,OBX,?,0.181141,?*,24.45 ,-0.36%,21.21%,16.93%
2029,Mero,MERO,?,0.072456,?,16.99 ,-0.34%,-35.35%,-37.06%
2030,GIGA,XG,?,0.036228,?,5.10 ,-0.33%,-3.03%,-6.46%
2031,BetaCoin,BET,?,0.661503,?,0.00 ,0.00%,0.00%,-3.92%
2032,CoffeeCoin,CFC,?,0.277169,?*,0.00 ,0.00%,0.00%,-6.13%
2033,Quotient,XQN,?,2.36,?*,0.00 ,0.00%,-1.14%,-4.27%
2034,Bubble,BUB,?,2.33,?*,0.00 ,0.00%,0.00%,-20.23%
2035,AvatarCoin,AV,?,30.12,?*,0.00 ,0.00%,0.00%,-2.56%
2036,Aces,ACES,?,0.045417,?*,0.00 ,0.00%,0.00%,0.00%
2037,Pabyosi Coin ...,PCS,?,12.38,?,0.00 ,0.00%,0.00%,-5.32%
2038,Halloween Coin,HALLO,?,0.073711,?,0.00 ,0.00%,-1.37%,-4.84%
2039,ZenGold,ZENGOLD,?,2.25,?*,0.00 ,0.00%,0.00%,-3.13%
2040,Birds,BIRDS,?,0.075988,?,0.00 ,0.00%,0.00%,-1.90%
2041,Wink,WINK,?,0.149231,?*,0.00 ,0.00%,-0.15%,17.56%
2042,iQuant,IQT,?,6.29,?*,0.00 ,0.00%,0.00%,4.82%
2043,Runners,RUNNERS,?,0.078989,?*,0.00 ,0.00%,0.00%,1.98%
2044,BTCMoon,BTCM,?,0.940433,?*,0.00 ,-0.49%,-6.72%,-23.01%
